id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;gabor_s_5.0_g_1.5_l_2.0_2D_stat_mean;gabor_s_5.0_g_1.5_l_2.0_2D_stat_var;gabor_s_5.0_g_1.5_l_2.0_2D_stat_skew;gabor_s_5.0_g_1.5_l_2.0_2D_stat_kurt;gabor_s_5.0_g_1.5_l_2.0_2D_stat_median;gabor_s_5.0_g_1.5_l_2.0_2D_stat_min;gabor_s_5.0_g_1.5_l_2.0_2D_stat_p10;gabor_s_5.0_g_1.5_l_2.0_2D_stat_p90;gabor_s_5.0_g_1.5_l_2.0_2D_stat_max;gabor_s_5.0_g_1.5_l_2.0_2D_stat_iqr;gabor_s_5.0_g_1.5_l_2.0_2D_stat_range;gabor_s_5.0_g_1.5_l_2.0_2D_stat_mad;gabor_s_5.0_g_1.5_l_2.0_2D_stat_rmad;gabor_s_5.0_g_1.5_l_2.0_2D_stat_medad;gabor_s_5.0_g_1.5_l_2.0_2D_stat_cov;gabor_s_5.0_g_1.5_l_2.0_2D_stat_qcod;gabor_s_5.0_g_1.5_l_2.0_2D_stat_energy;gabor_s_5.0_g_1.5_l_2.0_2D_stat_rms
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113015;-27.311525;-953.0;273.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113015;-27.311525;-953.0;273.0;33.05207392270827;113.31099125207784;1.2828578796980326;3.16850323256239;31.217829158641653;8.291906984394624;21.504265317496888;46.81047155599148;127.06897334013462;12.528471307745402;118.77706635573999;8.031942514072306;5.273350812766004;7.88249170935213;0.3220603822038482;0.19580622375379048;136267902.00712788;34.72391944818801
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125237;-47.45961;-974.0;388.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;33.93208066061446;128.48593446728316;1.316095732581239;3.164926060812838;31.822500438543702;8.291906984394624;21.767155918209312;48.61826293311752;127.06897334013462;13.296068057491691;118.77706635573999;8.557580986463856;5.616746127309376;8.375803366129551;0.33405448198410015;0.20278705066178165;160287333.72490102;35.775299194077036
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137850;-73.70249;-998.0;397.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137929;-73.399345;-1017.0;777.0;34.8147160592725;144.02741889809087;1.3133536160512507;2.958391110278024;32.45362087426393;8.291906984394624;22.027440253791536;50.53302207283837;127.06897334013462;14.121490304713909;118.77706635573999;9.091548598197221;5.986850453579478;8.881980120003846;0.3447146424884468;0.21035834058787864;186937264.71867046;36.8251527245422
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;48.02138585521234;241.42726883016942;1.4213402515858826;3.9002229009487364;45.22715467799083;14.332933984799991;31.514136885110165;67.57997439656863;175.52209832137842;17.80130297481508;161.18916433657844;11.59179142264946;7.522242432676828;11.360747519767305;0.3235627154018953;0.1917556149499401;287684455.681697;50.472574417057
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125209;-47.22675;-966.0;400.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;49.36628858832416;278.5121092449076;1.462853641014727;3.8584195774984273;46.1662573321047;14.332933984799991;31.888132233752007;70.61112692711937;175.52209832137842;18.970299536247268;161.18916433657844;12.434749749904364;8.048746130828595;12.154122103159011;0.3380582690651715;0.19960181113974435;340010368.17349654;52.110867947392805
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137885;-73.378235;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137962;-73.06205;-1009.0;815.0;50.714511253567515;315.13770840748157;1.4439415535012532;3.509943586156057;47.10896776974813;14.332933984799991;32.28418753617758;73.53208190592332;182.60462021332364;20.27966558402882;168.27168622852366;13.283847733633216;8.618121413750009;12.955353168515078;0.35004021494985105;0.20817655320072193;398087695.2667965;53.73173513014173
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;-2.0;0.75;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;40.683963049102225;173.233874056181;1.4740650426707747;4.1134293214590345;38.308984033325146;11.879703077534034;26.838909173931064;57.073931249115525;149.88811712608504;14.849632539415023;138.008414048551;9.758912126514113;6.2862918486900545;9.557052644789024;0.3235140582788511;0.18896654007685917;206582061.0487943;42.76001313653793
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;0.0;0.75;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125217;-47.08563;-961.0;388.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;41.891181352227406;201.81574776979994;1.500012153442752;3.9240708334381322;39.14593714814644;11.879703077534034;27.170681503477386;59.88318068648019;149.88811712608504;15.952599290072158;138.008414048551;10.536269747863948;6.768125303649303;10.282146975375808;0.3391211824387286;0.19790647158692332;245010453.89743516;44.23445289426563
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;2.0;0.75;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137859;-73.03661;-994.0;399.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137940;-72.7302;-1008.0;825.0;43.09632552655067;229.96900649249872;1.4676165084848014;3.466955157748181;39.949529283490804;11.879703077534034;27.5070854023993;62.6764911069158;149.88811712608504;17.071408037190174;138.008414048551;11.309181780841678;7.286639175867531;11.005348605030747;0.35187986081671496;0.20648139817366198;287747890.7113092;45.686565644431205
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;-2.0;0.75;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112979;-27.20202;-960.0;266.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112979;-27.20202;-960.0;266.0;30.451897550724944;106.7142292712534;1.57353013718827;4.543096372173942;28.49280298366726;8.779171156671351;19.853941756477873;43.29000537176806;119.231215622197;11.334992014503964;110.45204446552565;7.598668937142574;4.843037235026874;7.420087768983314;0.33923199468098264;0.19421808998673312;116823934.51118653;32.156372521027635
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;0.0;0.75;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125207;-47.201817;-974.0;369.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;31.48641098834269;127.56314313489774;1.6084014473079047;4.383550438649827;29.1550911100435;8.779171156671351;20.10030644594921;45.82795688612262;119.231215622197;12.339595685706417;110.45204446552565;8.307473408262375;5.271808119692499;8.073575554546535;0.358706664717572;0.20534354490385326;140101276.65226835;33.45081792814228
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;2.0;0.75;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137842;-73.25747;-998.0;396.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137921;-72.94494;-1009.0;823.0;32.52275392703072;148.51008275683913;1.585727999111843;3.95405361733794;29.846122888197648;8.779171156671351;20.353504444657336;48.40149712398339;120.81380014173268;13.428889922622226;112.03462898506133;9.01001152004554;5.731248797610672;8.721500980589456;0.37470600822421385;0.2168597701565802;166270479.736485;34.73096033447724
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;-2.0;0.75;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112954;-27.266623;-948.0;242.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112954;-27.266623;-948.0;242.0;40.757787081288186;172.91420466093126;1.4549885030025635;3.901141494676338;38.306727028423936;12.781165488511153;26.924166042792468;57.32925263690478;151.32768853261197;14.910731931965202;138.5465230441008;9.776597130780702;6.301751610457956;9.562604925264527;0.32262999357299055;0.18952607667133606;207170220.47900298;42.826526971312454
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;0.0;0.75;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125192;-47.453327;-975.0;398.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;41.97640658666564;202.37855262880575;1.4950404942008941;3.852434791825611;39.125478222415786;12.781165488511153;27.245009272197294;60.1948692007164;153.07791026754035;15.967960108001307;140.29674477902918;10.571330356443164;6.800414094391887;10.306178482565215;0.33890422649052504;0.19794846162126734;245926822.09414515;44.3215214377606
phantom;;5.A;CT;5.A;-1.0;0;-10.0;-1;2.0;0.75;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137833;-73.705086;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137909;-73.39241;-1010.0;811.0;43.20072211542958;231.68274388913272;1.4751825677404269;3.4972938090514543;39.97652917228335;12.781165488511153;27.58987064586847;62.972665155797316;153.07791026754035;17.13726446174887;140.29674477902918;11.364122987586628;7.336808381774133;11.051768080070202;0.35233504121001713;0.20697412741491253;289171585.1377749;45.803767696377335
phantom;;5.A;CT;5.A;-1.0;0;5.0;-1;-2.0;0.0;0.0;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;52.706856817091804;290.38441455798494;1.3232218907467432;3.210433706468243;49.75877580426952;11.788004653497168;34.446180210872704;74.72108787524297;194.77287226181357;20.01820823798687;182.9848676083164;12.843966428537124;8.453195973684213;12.619210578055261;0.32331029503888;0.19681757733908065;346952873.2141973;55.393114825720005
phantom;;5.A;CT;5.A;-1.0;0;5.0;-1;0.0;0.0;0.0;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125239;-47.293446;-973.0;366.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;54.11561667231239;337.90898522123933;1.419870663218408;3.6950413839226535;50.73874101877509;11.788004653497168;34.77732848810117;78.01569509630386;214.99412596188733;21.247438036508754;203.20612130839015;13.780940177868207;9.012466843517037;13.493204504440744;0.339685695163431;0.20430333823332741;409081790.87051463;57.15250609593505
