id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_hh_invar_level_2_stat_mean;wavelet_db3_hh_invar_level_2_stat_var;wavelet_db3_hh_invar_level_2_stat_skew;wavelet_db3_hh_invar_level_2_stat_kurt;wavelet_db3_hh_invar_level_2_stat_median;wavelet_db3_hh_invar_level_2_stat_min;wavelet_db3_hh_invar_level_2_stat_p10;wavelet_db3_hh_invar_level_2_stat_p90;wavelet_db3_hh_invar_level_2_stat_max;wavelet_db3_hh_invar_level_2_stat_iqr;wavelet_db3_hh_invar_level_2_stat_range;wavelet_db3_hh_invar_level_2_stat_mad;wavelet_db3_hh_invar_level_2_stat_rmad;wavelet_db3_hh_invar_level_2_stat_medad;wavelet_db3_hh_invar_level_2_stat_cov;wavelet_db3_hh_invar_level_2_stat_qcod;wavelet_db3_hh_invar_level_2_stat_energy;wavelet_db3_hh_invar_level_2_stat_rms
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.25;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112966;-27.073172;-956.0;250.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112966;-27.073172;-956.0;250.0;-0.017329277;1125.5856;0.02343947290156636;8.6932263012795;0.0141839385;-316.88934;-28.170421600341797;28.414085388183594;344.04156;21.65060806274414;660.9309;20.116537;9.594801;20.116508;-1936.0154;17218.28441410694;127152936.0;33.54975250431185
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.25;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125216;-47.040073;-956.0;386.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;0.20405322;1375.9186;0.0664781441557207;7.17926887479285;0.0789157;-316.88934;-32.90390396118164;33.68762397766113;344.04156;23.44691014289856;660.9309;22.493021;10.659438;22.492605;181.78285;152.34837967086847;172292220.0;37.093936605466475
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.25;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125233;-46.954445;-956.0;664.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.34454;-1060.0;3421.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137870;-73.13366;-1000.0;394.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137949;-72.8263;-1014.0;869.0;-0.09942925;1618.0648;-0.009293773513590602;6.085740075214952;0.020697713;-316.88934;-38.535720825195305;37.89163436889649;344.04156;25.355198860168457;660.9309;24.708426;11.77615;24.708052;-404.56082;511.3249673051773;223083970.0;40.22530007450525
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.25;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;96;93;26;0.9778118084246987;0.9754485467624384;3.0;112998;-27.239393;-961.0;321.0;236;233;60;96;93;26;0.9778118084246987;0.9754485467624384;3.0;112998;-27.239393;-961.0;321.0;-0.018862342;1122.4292;0.032922736679026364;8.731892984127967;-0.0036526918;-339.25647;-28.17250900268554;28.34574012756349;343.734;21.49514150619507;682.9905;20.061005;9.537253;20.061;-1776.1672;-399.4061791182308;126832296.0;33.50267996929569
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.25;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125210;-47.29965;-970.0;396.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;0.21538824;1371.5425;0.07347214826092408;7.232282245671652;0.07393551;-339.25647;-32.82531623840331;33.73585853576665;343.734;23.31265163421631;682.9905;22.435503;10.612285;22.434948;171.94228;141.2108855326511;171736660.0;37.03496967078673
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.25;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;100;97;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.224606;-970.0;640.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.31226;-1075.0;3539.0;236;233;60;104;101;26;0.9778118084246987;0.9754485467624384;3.0;137816;-73.45471;-999.0;396.0;236;233;60;104;101;26;0.9778118084246987;0.9754485467624384;3.0;137894;-73.14733;-1016.0;852.0;-0.08001474;1611.0585;-0.0061215331202008165;6.123268218237316;0.020290077;-339.25647;-38.520795822143555;38.04791831970215;343.734;25.16519522666931;682.9905;24.64147;11.734124;24.641247;-501.63248;297.8362289110051;222030530.0;40.13807364801466
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.25;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112982;-27.376219;-953.0;298.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112982;-27.376219;-953.0;298.0;-0.009862098;1129.1974;0.03722380398941555;8.679191939390643;-0.037938595;-338.3765;-28.385906600952147;28.485103607177752;328.68842;21.545639276504517;667.06494;20.156887;9.601826;20.156866;-3407.341;-1590.6947774198659;127579000.0;33.6035351011548
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.25;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125230;-47.66148;-973.0;375.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;0.18317026;1380.891;0.06285075608549404;7.22078084663478;0.02587384;-338.3765;-33.20016326904296;33.83074874877931;348.99115;23.395641088485718;687.3677;22.537363;10.676686;22.536762;202.87323;109.37149229327142;172933170.0;37.160791743783314
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.25;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125247;-47.578552;-973.0;638.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.2791;-1053.0;3432.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137878;-73.97347;-999.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137959;-73.677605;-1016.0;855.0;-0.104895994;1621.5562;-0.00743677948065259;6.096190361128702;-0.028588772;-338.3765;-38.66037216186523;38.03355598449707;348.99115;25.332417964935303;687.3677;24.750122;11.8041;24.749971;-383.89026;-1686.5910346360201;223578450.0;40.26868809141927
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.5;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112975;-27.06982;-943.0;244.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112975;-27.06982;-943.0;244.0;-0.013987849;1127.8342;0.024161969163891038;8.694971305416322;-0.034388542;-326.98627;-28.31597785949706;28.41310119628907;332.11694;21.752219676971436;659.1032;20.165054;9.631283;20.165043;-2400.887;900.4502674641243;127417090.0;33.5832453827193
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.5;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125234;-47.170887;-962.0;393.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;0.19212008;1378.5753;0.06641870709542055;7.183139714385488;0.036567688;-326.98627;-32.9129695892334;33.62633552551269;336.54495;23.590479135513306;663.53125;22.542744;10.695531;22.542166;193.26022;116.70829308223726;172649120.0;37.12966735597572
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.5;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137902;-73.481865;-997.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137978;-73.1706;-1016.0;785.0;-0.077313796;1619.9064;-0.005485886058258684;6.08806066855378;-0.023728192;-326.98627;-38.484658813476564;37.98898429870606;336.54495;25.503129720687866;663.53125;24.757109;11.818529;24.757042;-520.5806;2932.635476353667;223389150.0;40.24813465924001
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.5;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113025;-27.129803;-961.0;238.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113025;-27.129803;-961.0;238.0;-0.0062653096;1121.7875;0.030013637428323834;8.758209044952599;-0.008015871;-325.70062;-28.110448455810545;28.344532012939467;330.0269;21.517157554626465;655.72754;20.07697;9.561889;20.07697;-5345.8003;-2063.6947772797953;126790030.0;33.49309627880162
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.5;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.027092;-961.0;381.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;0.19521524;1367.254;0.07101849376797986;7.19282196798396;0.060326785;-325.70062;-32.66843109130859;33.6516082763672;334.9376;23.301830291748047;660.6382;22.425962;10.611154;22.425476;189.41348;122.9246868239674;171232830.0;36.97691369982199
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.5;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137829;-72.96168;-998.0;386.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137908;-72.660934;-1015.0;779.0;-0.07654269;1607.9072;-0.00529252684676896;6.098473337932985;0.005400181;-325.70062;-38.41929473876953;37.953143310546864;343.0956;25.203587532043457;668.79626;24.633562;11.72418;24.633394;-523.8739;-6107.667437023342;221617060.0;40.09879187360784
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;113024;-27.26766;-963.0;298.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;113024;-27.26766;-963.0;298.0;-0.02928051;1116.1343;0.030234923412125386;8.730849560636564;0.011060432;-320.19946;-28.172337532043457;28.17813320159911;351.10602;21.499879121780396;671.3055;20.01595;9.52887;20.015902;-1140.9841;-555.8762767760826;126150060.0;33.40860955690137
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125203;-47.17057;-974.0;394.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;0.19690551;1360.5846;0.07059179866283052;7.194892755627606;0.07196045;-320.19946;-32.784786224365234;33.49112243652344;351.10602;23.251152515411377;671.3055;22.355572;10.582884;22.355137;187.32896;120.20006803609857;170354130.0;36.886628629415966
phantom;;7.A;CT;7.A;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137784;-73.1506;-1000.0;394.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137863;-72.83876;-1017.0;761.0;-0.080840796;1600.826;-0.011652298589971495;6.146535226229272;0.020317197;-320.19946;-38.15239372253418;37.68064727783203;351.10602;25.159143447875977;671.3055;24.557322;11.69162;24.55708;-494.92737;376.24379077976255;220569120.0;40.01040624087262
