id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_simoncelli_level_1_stat_mean;wavelet_simoncelli_level_1_stat_var;wavelet_simoncelli_level_1_stat_skew;wavelet_simoncelli_level_1_stat_kurt;wavelet_simoncelli_level_1_stat_median;wavelet_simoncelli_level_1_stat_min;wavelet_simoncelli_level_1_stat_p10;wavelet_simoncelli_level_1_stat_p90;wavelet_simoncelli_level_1_stat_max;wavelet_simoncelli_level_1_stat_iqr;wavelet_simoncelli_level_1_stat_range;wavelet_simoncelli_level_1_stat_mad;wavelet_simoncelli_level_1_stat_rmad;wavelet_simoncelli_level_1_stat_medad;wavelet_simoncelli_level_1_stat_cov;wavelet_simoncelli_level_1_stat_qcod;wavelet_simoncelli_level_1_stat_energy;wavelet_simoncelli_level_1_stat_rms
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.2892;-1125.0;3115.0;231;228;180;99;95;78;1.0;1.0;1.0;358537;-45.409634;-971.0;724.0;231;228;180;99;95;78;1.0;1.0;1.0;358537;-45.409634;-971.0;724.0;231;228;180;1.0;1.0;1.0;-328.2892;-1125.0;3115.0;231;228;180;103;99;82;1.0;1.0;1.0;419545;-79.0793;-999.0;397.0;231;228;180;103;99;82;1.0;1.0;1.0;419788;-78.774536;-1017.0;853.0;-0.31143249175808607;1701.4747967386813;-0.19781965933851484;6.163529337488644;-0.0881696897979154;-368.70348690119147;-39.17822400157511;39.21661555696045;349.44453889145666;23.967709898683943;718.1480257926481;24.948507605884814;11.50696847985405;24.947204031942313;-132.44904757242978;-85.60681595556841;713885935.3498979;41.250112568762816
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;95;90;74;1.0;1.0;1.0;301879;-18.829031;-959.0;252.0;231;228;180;95;90;74;1.0;1.0;1.0;301879;-18.829031;-959.0;252.0;-0.023500002662821002;1023.7124127395299;-0.007956643022300692;9.651311270173375;-0.09109289783445362;-365.20337959962114;-26.477117542366724;25.862802357410416;310.051798311774;19.456369406829467;675.2551779113951;18.755122083368597;8.713860385884276;18.75499412845294;-1361.5107450234652;-49.463816772279245;309037446.15811205;31.99551476362984
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;99;96;78;1.0;1.0;1.0;357884;-46.91211;-967.0;400.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;0.29044299892136927;1380.388193016106;-0.06146764209746871;7.468275066786754;0.03970762479033141;-365.20337959962114;-32.296712082968426;33.92714634984317;357.2372217805599;21.776832944007587;722.4406013801811;22.121967671921244;10.133028570587697;22.12024913560656;127.92036962489378;332.3304435409593;494049038.1385011;37.15471100885765
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357928;-46.840343;-967.0;727.0;231;228;180;1.0;1.0;1.0;-327.20874;-1100.0;3475.0;231;228;180;103;100;82;1.0;1.0;1.0;419354;-80.605255;-1000.0;400.0;231;228;180;103;100;82;1.0;1.0;1.0;419592;-80.28349;-1024.0;854.0;-0.32287508631882866;1715.3407188859264;-0.19614156167367805;6.1004438366335805;-0.05472727523738108;-371.03583464087234;-39.5308795191746;39.59230694641681;357.2372217805599;24.135319589035035;728.2730564214322;25.088226818929698;11.593829122369268;25.08643347425273;-128.27459827921808;-78.54532130948778;719378708.7782465;41.41793050367548
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;95;90;74;1.0;1.0;1.0;301531;-20.377914;-964.0;256.0;231;228;180;95;90;74;1.0;1.0;1.0;301531;-20.377914;-964.0;256.0;-0.012736178477254945;1032.7671574829812;-0.01933686880482091;9.55954980910586;-0.08978116677712533;-359.3926608072198;-26.644911029516713;26.177236676908304;303.9162000684788;19.509747165834277;663.3088608756987;18.85168317299381;8.754344223090904;18.85151421431585;-2523.2604059608907;-57.52426193646867;311411362.6744173;32.13669739866285
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;99;96;78;1.0;1.0;1.0;357302;-48.329536;-970.0;388.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;0.280321345000525;1388.3298876436443;-0.0632049276616139;7.408878863878568;0.03646924221775194;-359.3926608072198;-32.584469498497256;34.0672917989898;345.97191412358023;21.839305491733658;705.3645749308;22.204643587290605;10.178114999128402;22.203025436410325;132.91994971499992;323.8432960099999;496081122.32618356;37.26135354090223
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;99;96;78;1.0;1.0;1.0;357348;-48.25421;-970.0;727.0;231;228;180;1.0;1.0;1.0;-327.55728;-1104.0;3467.0;231;228;180;103;100;82;1.0;1.0;1.0;418441;-81.77853;-1000.0;400.0;231;228;180;103;100;82;1.0;1.0;1.0;418693;-81.44769;-1023.0;860.0;-0.32975321556143583;1722.154234112624;-0.19623665353467248;6.0654375516349095;-0.056574631861749936;-368.8488355821446;-39.78028173497043;39.727138692496084;345.97191412358023;24.184910361220883;714.8207497057249;25.153338257081714;11.632266294823237;25.151481954886147;-125.84819258678796;-83.21947774710918;720665439.9719847;41.500156280378
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;95;90;75;1.0;1.0;1.0;307359;-20.961784;-963.0;253.0;231;228;180;95;90;75;1.0;1.0;1.0;307359;-20.961784;-963.0;253.0;-0.01144477178219059;1038.7731854544522;-0.016845099919308437;9.48573943245964;-0.08652738225583034;-346.7838496354301;-26.686699544146858;26.257914207902765;302.9325103411178;19.56536958472173;649.7163599765479;18.91574331707102;8.782240274541836;18.91556328847381;-2816.133431210056;-59.29933156155355;319276327.7668378;32.23000646039733
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;99;95;79;1.0;1.0;1.0;362637;-48.11264;-976.0;395.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;0.27818868927384094;1381.9419891431778;-0.06230357837627976;7.450498861361265;0.029620030512818474;-346.7838496354301;-32.436240152235236;33.95921204662782;345.4513077730626;21.75605681443501;692.2351574084927;22.13296236566666;10.134823178999898;22.13117883084207;133.63045221223075;364.5169239289926;501171361.2124296;37.17552122149758
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;99;95;79;1.0;1.0;1.0;362680;-48.044933;-976.0;717.0;231;228;180;1.0;1.0;1.0;-327.90555;-1109.0;3404.0;231;228;180;103;99;83;1.0;1.0;1.0;422634;-80.47681;-1000.0;397.0;231;228;180;103;99;83;1.0;1.0;1.0;422873;-80.17313;-1025.0;859.0;-0.3158501578092681;1705.411817141107;-0.19673134016828045;6.130873118175579;-0.05324588098539795;-372.0735846010192;-39.31239936619818;39.32139969393429;345.4513077730626;24.027285054907743;717.5248923740818;24.991185723930815;11.53323461616802;24.989342774363106;-130.74754281550568;-78.04231795146428;720807180.4522564;41.29783987647896
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;95;91;74;1.0;1.0;1.0;302808;-17.706669;-957.0;243.0;231;228;180;95;91;74;1.0;1.0;1.0;302808;-17.706669;-957.0;243.0;-0.014161504118380745;1018.784247785151;-0.006502766025532326;9.654759748416234;-0.08591830539641876;-361.0571707698569;-26.356609254283637;25.799721335924225;308.2967087437838;19.37256317744774;669.3538795136408;18.705571781960288;8.690817960955627;18.705421929940794;-2253.884867341492;-50.36200804776477;308496081.230925;31.918402972789067
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358405;-45.437252;-965.0;398.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;0.2805530735024367;1371.126738184312;-0.06537649950999759;7.5263100788323545;0.043681222107442075;-361.0571707698569;-32.15695574890026;33.753571989044204;343.93737344641585;21.657284556515805;704.9945442162727;22.022292800733247;10.077996614098948;22.020791934453626;131.98475457716802;616.2682069731342;491446888.6661939;37.02979136062427
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;103;100;82;1.0;1.0;1.0;419664;-79.088135;-999.0;400.0;231;228;180;103;100;82;1.0;1.0;1.0;419909;-78.77838;-1026.0;845.0;-0.32401853300694955;1701.7592823795242;-0.19720612339117302;6.146958939099081;-0.053179435530395835;-366.6408013575183;-39.28005582208125;39.18474877348352;343.93737344641585;24.031289090304433;710.5781748039342;24.961948943335894;11.521818420555359;24.960114475117088;-127.31489396355308;-80.41591881315539;714211167.1686367;41.25365766073665
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;95;90;74;1.0;1.0;1.0;301959;-18.872955;-958.0;246.0;231;228;180;95;90;74;1.0;1.0;1.0;301959;-18.872955;-958.0;246.0;-0.030675741839616518;1024.2498756513794;-0.012001316934763636;9.6249227945447;-0.12359892379252813;-351.49218873994204;-26.371578958328215;25.790156055728353;318.8809260333119;19.502819261459404;670.373114773254;18.761688814165044;8.723051253302842;18.761433924895265;-1043.2968251013447;-51.27537670890842;309281752.3455774;32.0039187702462
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357911;-46.867245;-962.0;399.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;0.28279709355615756;1378.946389295361;-0.06169858835543793;7.439635558934199;0.009201150108072209;-351.49218873994204;-32.31124601855967;33.79990809754376;336.8148294508052;21.750937620567523;688.3070181907472;22.11614076342553;10.131273086555233;22.114091291618102;131.31028662235317;358.68242458213;493568704.78360087;37.13524422286038
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;103;99;82;1.0;1.0;1.0;419301;-80.369125;-1000.0;400.0;231;228;180;103;99;82;1.0;1.0;1.0;419552;-80.04544;-1022.0;877.0;-0.3289766362113584;1711.534890858578;-0.19690046484355417;6.086224547479052;-0.08673220068838194;-376.24353985819675;-39.58693969862061;39.432815849362214;336.8148294508052;24.164891173737153;713.0583693090019;25.065545531341265;11.587146287086606;25.064095568794638;-125.75574165715557;-73.910752733466;717693670.3855916;41.372008852432465
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;95;90;74;1.0;1.0;1.0;301628;-20.468454;-960.0;252.0;231;228;180;95;90;74;1.0;1.0;1.0;301628;-20.468454;-960.0;252.0;-0.005774875018778705;1034.009663083005;-0.01081332003806566;9.546647351223962;-0.10300876621070532;-346.1037226216913;-26.600896405851092;26.149761277931947;313.2627482862614;19.554310391932265;659.3664709079527;18.864360753349445;8.764477380226245;18.864062770500876;-5568.262608368939;-53.06895473386411;311886276.7154477;32.15602115362203
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357326;-48.272545;-967.0;375.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;0.28056676031831246;1387.0176977481663;-0.0645487552443633;7.377823142687879;0.029803748349967574;-346.1037226216913;-32.47240662917642;34.05503969820235;327.07164090832356;21.8679091135689;673.1753635300149;22.203254676762146;10.182518793616644;22.201519123001642;132.74090793183424;386.083635824854;495645613.7489311;37.24374330616032
phantom;;8.B;CT;8.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;103;99;82;1.0;1.0;1.0;418305;-81.408516;-1000.0;399.0;231;228;180;103;99;82;1.0;1.0;1.0;418559;-81.07959;-1022.0;876.0;-0.32948092225847103;1717.925618916285;-0.19448072173466635;6.0550614070590765;-0.0740890576321318;-379.38891994906305;-39.62430270867968;39.547438716038755;354.3409863208227;24.206302908413164;733.7299062698858;25.129733722705783;11.62785801656379;25.128057239735764;-125.79746952537526;-80.35973872640592;718662286.2403276;41.44917582527326
