id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;log_s_1.5_stat_mean;log_s_1.5_stat_var;log_s_1.5_stat_skew;log_s_1.5_stat_kurt;log_s_1.5_stat_median;log_s_1.5_stat_min;log_s_1.5_stat_p10;log_s_1.5_stat_p90;log_s_1.5_stat_max;log_s_1.5_stat_iqr;log_s_1.5_stat_range;log_s_1.5_stat_mad;log_s_1.5_stat_rmad;log_s_1.5_stat_medad;log_s_1.5_stat_cov;log_s_1.5_stat_qcod;log_s_1.5_stat_energy;log_s_1.5_stat_rms
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.5;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112975;-27.06982;-943.0;244.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112975;-27.06982;-943.0;244.0;-2.460742412144449;382.75929361548896;0.22617237523058545;8.96959015273319;-0.5373913894771876;-155.94025133340517;-21.976138831536346;7.5276506884629475;184.8667774095306;7.227741753048781;340.8070287429358;10.647366180263457;3.912033545128449;10.346129124999905;-7.950541660448797;-2.8719789132904396;43926323.42861808;19.718380938464886
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.5;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125234;-47.170887;-962.0;393.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;-2.3886413170639345;499.89187093276024;0.30851792449970644;6.956421554167116;-0.5670989511672802;-155.94025133340517;-25.95724730743652;12.700938649938662;184.8667774095306;8.304967012846632;340.8070287429358;12.512590627422128;4.757646483454236;12.261703328439902;-9.360242429491159;-2.7569634630892175;63317994.59420935;22.485494841660596
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;2.0;0.5;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125251;-47.091927;-962.0;627.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.3166;-1063.0;3156.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137902;-73.481865;-997.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137978;-73.1706;-1016.0;785.0;-1.2186268649374437;628.1077100545266;0.5087842480208997;5.828761335372999;-0.4391132123027186;-164.00957299664503;-27.46774161331937;21.29842365223787;194.0641863654181;9.169290270354516;358.07375936206313;14.153067891150918;5.494566172437767;14.107308455597572;-20.56583343989913;-3.3523570551950743;86822100.99505934;25.091687099325824
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.5;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113025;-27.129803;-961.0;238.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113025;-27.129803;-961.0;238.0;-2.442704464545258;382.29172640935224;0.2376036505206127;9.043140009650642;-0.5419962787515019;-150.19890956673444;-21.813177792899126;7.562411815051439;186.80316653291763;7.202564706333794;337.0020760996521;10.631182672503748;3.9027584910720643;10.333338147131535;-8.004358347879123;-2.903148186192928;43882920.52396992;19.704276985224848
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.5;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.027092;-961.0;381.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;-2.380458090414296;497.3744488381851;0.30994642761082536;6.94155977025696;-0.5669704158270997;-161.54575053047728;-25.923328158106184;12.645434049503503;186.80316653291763;8.301138284649797;348.3489170633949;12.484964369386566;4.7512087324921355;12.23470769218557;-9.36874019380326;-2.7616286080381554;62998343.33674673;22.428576182147722
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;2.0;0.5;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-46.93955;-961.0;683.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.285;-1059.0;3433.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137829;-72.96168;-998.0;386.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137908;-72.660934;-1015.0;779.0;-1.2450998987571569;624.9308515616477;0.5074974965664365;5.838499433362944;-0.4425962460095516;-163.79574227198825;-27.50592407660839;21.033686788967394;193.1961786660112;9.162589762776404;356.99192093799945;14.123223717367187;5.487892122402447;14.074659264174906;-20.077599410241774;-3.337213776013332;86347267.02166587;25.029604977297037
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;113024;-27.26766;-963.0;298.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;113024;-27.26766;-963.0;298.0;-2.4505445382009143;382.8549780219965;0.23293229638435245;9.013974296742978;-0.540047025730678;-163.16287997894466;-21.920438146631266;7.563201448751089;186.93052121142637;7.216298265415136;350.093401190371;10.644651734453449;3.904351800933978;10.342831772875762;-7.984625456302756;-2.8664714950430525;43950529.20431176;19.719537179044107
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125203;-47.17057;-974.0;394.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;-2.3850125939315894;498.24132096469015;0.305626696865568;6.963409848621593;-0.5701330407060092;-163.16287997894466;-25.949947804876007;12.69387323553241;189.17193944750716;8.30092081480501;352.3348194264518;12.489870475522007;4.7458683699756286;12.237499266387362;-9.358994552839222;-2.740164336709117;63093498.46476349;22.44837646775157
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.08715;-974.0;669.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.25293;-1074.0;3480.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137784;-73.1506;-1000.0;394.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137863;-72.83876;-1017.0;761.0;-1.241493344924298;624.6596457027549;0.5076774662559905;5.834004382857591;-0.43968352183988113;-163.43267254118888;-27.467420068772498;21.003659925779196;189.17193944750716;9.158196997255319;352.60461198869604;14.113748487088348;5.474953225547748;14.065507770107649;-20.131555347643282;-3.313021051307226;86280471.89158946;25.024007501362487
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113015;-27.311525;-953.0;273.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;113015;-27.311525;-953.0;273.0;-2.47966338150447;383.52891914972014;0.2201911500869311;8.969420896145502;-0.5407779519957576;-161.11260786203832;-22.06505123422105;7.556762791277278;185.4734337832275;7.204954810001734;346.5860416452658;10.667923155360716;3.9191672819124648;10.359347684842195;-7.897803600148106;-2.8544735164586394;44039419.57353279;19.740254548391576
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125237;-47.45961;-974.0;388.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;-2.392644322868292;498.78226611791797;0.2986942751682502;6.909760625892288;-0.5637138763480092;-161.11260786203832;-26.104570733598518;12.552225187172825;185.4734337832275;8.304095798353087;346.5860416452658;12.507177941520036;4.756142819461982;12.253115996868296;-9.334205508473183;-2.7388335703673934;63182944.78378374;22.461233558593168
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125254;-47.380787;-974.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-326.2203;-1061.0;3318.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137850;-73.70249;-998.0;397.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137929;-73.399345;-1017.0;777.0;-1.2177567842670844;626.867152011233;0.5048000042604018;5.821179905414432;-0.43335166253603563;-161.11260786203832;-27.506225273368518;21.242632604028763;191.85860790087526;9.204678166935695;352.9712157629136;14.139769266313285;5.484225830556425;14.093381406653464;-20.560193558537907;-3.3239203861909177;86618059.02382737;25.066912127281686
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;-2.4452441064471286;381.1984866172551;0.23510280641308007;9.044779980166988;-0.5356059921820862;-152.67779616526565;-21.935454510014385;7.538743468523192;180.73626315276184;7.210813727224034;333.4140593180275;10.621090937306418;3.9034130308872768;10.323940939052058;-7.984603652112513;-2.881697179420192;43723591.08830239;19.676831690019853
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125209;-47.22675;-966.0;400.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;-2.3664961245716185;498.2932091745314;0.3144759026624816;6.966730483694041;-0.5603259122924951;-154.07010743099156;-25.955067504733456;12.664544638035327;188.64194921963804;8.289773559195535;342.7120566506296;12.487165926301332;4.745766221053544;12.241304033574947;-9.432714431510062;-2.7605010549943967;63092002.87950216;22.44757254319816
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137885;-73.378235;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137962;-73.06205;-1009.0;815.0;-1.2143038501301588;627.4595556126012;0.5082012182112379;5.832686193063534;-0.43257523285100535;-164.1706110288993;-27.423881199302198;21.270765781444894;188.64194921963804;9.163278269634299;352.81256024853735;14.146721358871433;5.494666902087403;14.10102358527753;-20.628397751722325;-3.380255056352581;86720576.92423272;25.07855836074
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;-2.0;0.75;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;-2.435430241685913;380.353494696513;0.2346274934956083;9.039261934461917;-0.5360610268703521;-156.81625288510196;-21.78765919678798;7.574702593964329;181.89365122657497;7.211772286651852;338.7099041116769;10.61029929556801;3.900042122203534;10.312786564941405;-8.007888378737675;-2.8802829030244865;43644003.55588279;19.654129722748632
phantom;;3.A;CT;3.A;-1.0;0;-10.0;-1;0.0;0.75;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125217;-47.08563;-961.0;388.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;-2.3513914678076713;497.79131609687545;0.32046634661032614;6.970046656361559;-0.5616586784572045;-156.81625288510196;-25.894584281210474;12.655256665335068;185.99175432780135;8.291053918089679;342.8080072129033;12.477528914729108;4.737277317987334;12.23249363313257;-9.48852530312233;-2.7673758808206204;63024265.259140454;22.434802382275493
