id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_simoncelli_level_2_stat_mean;wavelet_simoncelli_level_2_stat_var;wavelet_simoncelli_level_2_stat_skew;wavelet_simoncelli_level_2_stat_kurt;wavelet_simoncelli_level_2_stat_median;wavelet_simoncelli_level_2_stat_min;wavelet_simoncelli_level_2_stat_p10;wavelet_simoncelli_level_2_stat_p90;wavelet_simoncelli_level_2_stat_max;wavelet_simoncelli_level_2_stat_iqr;wavelet_simoncelli_level_2_stat_range;wavelet_simoncelli_level_2_stat_mad;wavelet_simoncelli_level_2_stat_rmad;wavelet_simoncelli_level_2_stat_medad;wavelet_simoncelli_level_2_stat_cov;wavelet_simoncelli_level_2_stat_qcod;wavelet_simoncelli_level_2_stat_energy;wavelet_simoncelli_level_2_stat_rms
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.5;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;95;91;74;1.0;1.0;1.0;302808;-17.706669;-957.0;243.0;231;228;180;95;91;74;1.0;1.0;1.0;302808;-17.706669;-957.0;243.0;1.9215131152147702;3916.9136318952624;-0.06877787356738942;6.887836682386551;-0.07862768741422643;-542.229709058873;-54.69131854695164;65.82397810464009;410.8256281640238;35.228812110039264;953.0553372228968;37.63496338390025;17.352203472474795;37.56119703027158;32.570816414344876;-244.6386136261464;1187190814.5756497;62.614741431608614
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.5;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358405;-45.437252;-965.0;398.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;2.582984578310423;5075.261060574405;-0.09386345312215275;5.560009656557822;0.2917882994009364;-585.7772497897117;-63.59384958240123;79.57175781552642;465.731348082945;40.1867121891404;1051.5085978726568;43.49155096649547;20.28731541495979;43.40070206178599;27.58083308145095;41.34800037462049;1821390150.23873;71.28767684464262
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.5;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;99;96;78;1.0;1.0;1.0;358451;-45.36224;-965.0;714.0;231;228;180;1.0;1.0;1.0;-328.25327;-1108.0;3424.0;231;228;180;103;100;82;1.0;1.0;1.0;419664;-79.088135;-999.0;400.0;231;228;180;103;100;82;1.0;1.0;1.0;419909;-78.77838;-1026.0;845.0;0.32506476903935416;6210.296167661069;-0.1868300240582569;4.897870206195212;-0.21248270862349727;-586.3221999240504;-77.19694144876195;85.53473974017453;541.2725701601848;45.54292590987281;1127.5947700842353;48.63370235351839;23.00674675018483;48.62916377562922;242.42993967497924;-32.888940056390936;2606282075.5848775;78.80610277615014
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;95;90;74;1.0;1.0;1.0;301959;-18.872955;-958.0;246.0;231;228;180;95;90;74;1.0;1.0;1.0;301959;-18.872955;-958.0;246.0;1.8840722168956225;3932.52757483704;-0.06314665519594662;6.825426202033787;-0.10913705973148424;-555.8836896959401;-55.052455997347074;66.27487343419375;400.3006373215337;35.3680680123389;956.1843270174738;37.75222259596365;17.431664588983217;37.68008734126411;33.28421685692789;-134.07140781646027;1188533966.323145;62.738164644461165
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357911;-46.867245;-962.0;399.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;2.5911035527231667;5105.473368164963;-0.08976133873131338;5.505314490119526;0.27532637514904934;-579.0013496297565;-63.92275284658696;80.18053767637265;459.15400695225594;40.34845613391275;1038.1553565820125;43.675789915402014;20.412007166212245;43.58390918372135;27.576124920340455;42.80138760323338;1829708027.8518164;71.49956073841221
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;99;95;78;1.0;1.0;1.0;357959;-46.788666;-962.0;721.0;231;228;180;1.0;1.0;1.0;-327.17572;-1105.0;3533.0;231;228;180;103;99;82;1.0;1.0;1.0;419301;-80.369125;-1000.0;400.0;231;228;180;103;99;82;1.0;1.0;1.0;419552;-80.04544;-1022.0;877.0;0.3466835574407389;6240.342722657851;-0.18151784574121932;4.863013069300635;-0.2254465757489026;-587.9535198064158;-77.52402468695769;85.89465352667823;583.9419916932187;45.76330962195217;1171.8955114996345;48.80555959514575;23.13446685969357;48.80041747191743;227.86151293255713;-30.935812150598174;2616632339.5260863;78.99660063665303
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;95;90;74;1.0;1.0;1.0;301628;-20.468454;-960.0;252.0;231;228;180;95;90;74;1.0;1.0;1.0;301628;-20.468454;-960.0;252.0;1.9205702117286603;3968.7733649782676;-0.05966439306538571;6.748916593779962;-0.10224753598211223;-566.1183416308306;-55.46243670217049;66.77820657529794;397.54797873831285;35.59193977168377;963.6663203691435;37.978653351026615;17.5633957727458;37.903952611685995;32.801821510586954;-158.15757485375082;1198205754.5375378;63.02746984384227
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357326;-48.272545;-967.0;375.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;2.609365365654727;5132.772956547543;-0.0849546003331571;5.462535838137459;0.27128400172418354;-580.3130777731068;-64.30098840164874;80.7454958635751;464.9988404918285;40.58986644461133;1045.3119182649352;43.85168204399232;20.53728622764382;43.758405378452494;27.456244485271995;42.75596077825139;1836506186.3133662;71.69087629649272
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;99;95;78;1.0;1.0;1.0;357372;-48.198593;-967.0;718.0;231;228;180;1.0;1.0;1.0;-327.5235;-1109.0;3511.0;231;228;180;103;99;82;1.0;1.0;1.0;418305;-81.408516;-1000.0;399.0;231;228;180;103;99;82;1.0;1.0;1.0;418559;-81.07959;-1022.0;876.0;0.3522847810199336;6261.510071280076;-0.17886428222662834;4.831661870118866;-0.21245353304122894;-587.9856224106256;-77.74765620997007;86.26478748801021;545.0325825649795;46.0565680075208;1133.0182049756052;48.94185615800557;23.24048663247395;48.93705030065011;224.6185710122565;-29.634281199781686;2619272883.927685;79.13048828262728
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;95;91;75;1.0;1.0;1.0;307558;-21.064293;-959.0;250.0;231;228;180;95;91;75;1.0;1.0;1.0;307558;-21.064293;-959.0;250.0;1.9365706145138366;3990.1416226367114;-0.06983710676242086;6.7915250321763185;-0.04912381234792118;-573.2463933132251;-55.5099940473357;66.83967756336338;405.3838388747064;35.543800357671245;978.6302321879315;38.02572362752243;17.543925875464264;37.9523607266455;32.61826206256736;-209.93836048933457;1228353413.7092223;63.19724620884767
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;99;95;79;1.0;1.0;1.0;362601;-48.10311;-961.0;399.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;2.5243913197946815;5114.985468265183;-0.09396159949443786;5.516375547325467;0.2704620258155668;-584.1233966715172;-63.97277956954843;80.06609733729718;464.5379811869403;40.36180660964061;1048.6613778584574;43.696174887872104;20.404177474531703;43.60864565546615;28.331236139845974;48.42371394067991;1857009539.3377311;71.563664102676
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;99;95;79;1.0;1.0;1.0;362647;-48.02966;-961.0;706.0;231;228;180;1.0;1.0;1.0;-327.87042;-1115.0;3428.0;231;228;180;103;99;83;1.0;1.0;1.0;422319;-80.267876;-999.0;399.0;231;228;180;103;99;83;1.0;1.0;1.0;422558;-79.967636;-1024.0;862.0;0.27891333461734524;6217.540649919523;-0.18260847227869198;4.908559534150935;-0.26606072033698025;-586.9851673175433;-77.18792861048233;85.72091710313067;551.832141185949;45.49150381650815;1138.8173085034923;48.653158323229;23.014514211261186;48.64835997274493;282.70926314190166;-28.708392456040805;2625818403.0467696;78.85187659509285
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;95;90;74;1.0;1.0;1.0;302882;-17.742481;-957.0;241.0;231;228;180;95;90;74;1.0;1.0;1.0;302882;-17.742481;-957.0;241.0;1.854427339560355;3915.798355008612;-0.0717312073479247;6.892890814355058;-0.08246409311951286;-542.2093516174504;-54.89325057176319;65.80609089805955;406.1972451985387;35.23201512941863;948.4065968159891;37.61969460559999;17.340017045537493;37.55009228570091;33.74429339047278;-175.9534511284632;1187066418.501015;62.60381183096059
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358434;-45.38234;-957.0;391.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;2.564265490648027;5073.778710396786;-0.09517370256456487;5.564424114931038;0.28045502782488185;-586.6008151111275;-63.592287806471816;79.79077179223701;457.8916558636725;40.056340713711236;1044.4924709748;43.47584676115747;20.27598023111085;43.38642315800198;27.778115103642822;43.353380921104154;1820971665.8182561;71.27660322927372
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;103;99;82;1.0;1.0;1.0;419535;-78.80252;-1000.0;400.0;231;228;180;103;99;82;1.0;1.0;1.0;419779;-78.48849;-1024.0;862.0;0.35005353839193515;6203.387889031868;-0.18542756317696432;4.892576954269805;-0.22382452708137457;-586.6008151111275;-76.94488660680055;85.67172874328229;562.5157519586601;45.45615839909888;1149.1165670697876;48.604531273552155;22.992274614004582;48.59926301915762;224.9986938590185;-31.267018051001774;2602589746.786549;78.76236681633947
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;94;91;74;1.0;1.0;1.0;302448;-18.930437;-958.0;238.0;231;228;180;94;91;74;1.0;1.0;1.0;302448;-18.930437;-958.0;238.0;1.9381966963844295;3949.646539915127;-0.06882131930538819;6.809003684670351;-0.11430928811133523;-548.7732565127787;-55.06116418878737;66.55145792198762;401.55813332695163;35.49417586481755;950.3313898397304;37.845376788491826;17.470810650900628;37.768491715978215;32.42509572261514;-172.60602754789173;1195698874.806963;62.87609359962657
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358238;-47.17195;-976.0;399.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;2.6027894992261054;5113.109978733974;-0.08908349558305179;5.484485058400024;0.26203717912411206;-571.1655282854692;-64.06116330676892;80.29243163189524;464.82459008254057;40.53059926556392;1035.99011836801;43.73421678374135;20.454521945069175;43.639843608453575;27.47283774030597;42.66665016330546;1834137180.6133044;71.55336813813348
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;102;99;82;1.0;1.0;1.0;419424;-80.768234;-1000.0;400.0;231;228;180;102;99;82;1.0;1.0;1.0;419667;-80.46772;-1020.0;878.0;0.3439206907663908;6246.900903022775;-0.18116370432275672;4.854359130389692;-0.23990454549438667;-574.3802051931463;-77.55542501356308;86.29155399605298;581.6066650284858;45.946574302130884;1155.9868702216322;48.84829361984816;23.172589400162362;48.842991405473725;229.8126887552538;-30.68433485072638;2620149774.4247594;79.03808692310506
phantom;;9.B;CT;9.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;94;90;74;1.0;1.0;1.0;301999;-20.452776;-959.0;245.0;231;228;180;94;90;74;1.0;1.0;1.0;301999;-20.452776;-959.0;245.0;1.9584596859719623;3976.5345125085905;-0.05981074406601991;6.728229928336708;-0.1150524323696267;-544.0829643569864;-55.33079621893076;67.0057794732647;396.90760821029346;35.723738729459285;940.9905725672799;38.029260898495856;17.587780002973243;37.950643565845866;32.19865582008488;-166.28608777913485;1202067782.8386736;63.09017417039017
