id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;mean_d_5_stat_mean;mean_d_5_stat_var;mean_d_5_stat_skew;mean_d_5_stat_kurt;mean_d_5_stat_median;mean_d_5_stat_min;mean_d_5_stat_p10;mean_d_5_stat_p90;mean_d_5_stat_max;mean_d_5_stat_iqr;mean_d_5_stat_range;mean_d_5_stat_mad;mean_d_5_stat_rmad;mean_d_5_stat_medad;mean_d_5_stat_cov;mean_d_5_stat_qcod;mean_d_5_stat_energy;mean_d_5_stat_rms
phantom;;2.A;CT;2.A;-1.0;0;-10.0;-1;2.0;0.75;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137833;-73.705086;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137909;-73.39241;-1010.0;811.0;-74.777176;56286.81;-1.7781549254841171;2.008185343882503;34.4;-927.4;-494.67999267578125;79.0;326.32;156.23999404907227;1253.72;179.30563;98.88141;139.2577;-3.1727383;-4.683453508887182;8528890000.0;248.75375685851466
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.0;0.0;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;-29.932924;39301.555;-2.5024198134524727;5.388653965798353;41.12;-885.76;-309.2799987792969;79.87999725341797;270.76;49.91999816894531;1156.52;129.41113;42.196335;96.748215;-6.623015;0.6354378783134842;4545256000.0;200.4932306562695
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.0;0.0;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125239;-47.293446;-973.0;366.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;-50.131233;46371.61;-2.1231493788353273;3.514530849533264;37.84;-885.76;-401.73599853515617;79.44000244140625;330.96;83.80000114440918;1216.72;152.32028;67.929665;115.704475;-4.2955394;1.9971401135272426;6122277400.0;221.09896282749315
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;2.0;0.0;0.0;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137828;-73.4117;-1000.0;395.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137902;-73.07387;-1000.0;744.0;-74.5236;56057.242;-1.7811740329997725;2.022660206522085;34.36;-926.8;-492.51999816894534;79.04000091552734;330.96;156.69000244140625;1257.76;178.88152;98.552895;138.95445;-3.1770353;-4.623486868957015;8491722000.0;248.21565152951007
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.0;0.25;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113083;-26.999292;-963.0;234.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113083;-26.999292;-963.0;234.0;-29.68153;39153.71;-2.507538565879776;5.419752117837616;41.12;-886.36;-306.8800048828125;79.87999725341797;275.92;49.91999912261963;1162.28;129.05135;42.003872;96.50179;-6.6665354;0.6347914561984982;4527244300.0;200.08673799824626
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.0;0.25;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125215;-46.872948;-985.0;400.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;-49.720444;46146.332;-2.1291358074896833;3.546683995874509;37.920002;-886.36;-399.2;79.44000244140625;334.12;83.0600004196167;1220.48;151.78592;67.50064;115.31434;-4.320496;1.9451989948585788;6087760000.0;220.49593019599988
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;2.0;0.0;0.25;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137741;-72.70799;-999.0;400.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137817;-72.40489;-1003.0;742.0;-73.88567;55655.78;-1.78638749267396;2.0488233253575805;34.4;-919.08;-488.3599853515625;79.0;334.12;155.31999588012695;1253.2;178.07834;97.8991;138.34273;-3.1929705;-4.787916228585983;8418024400.0;247.2142355762277
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.0;0.5;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;98;99;26;0.9781418007072822;0.9769331998953954;3.0;113123;-27.205448;-967.0;323.0;221;218;60;98;99;26;0.9781418007072822;0.9769331998953954;3.0;113123;-27.205448;-967.0;323.0;-29.919186;39286.695;-2.5034189769104653;5.395205175755354;41.12;-886.88;-307.19201049804684;79.87999725341797;258.24;49.91999912261963;1145.12;129.3718;42.190166;96.73308;-6.624803;0.6347914561984982;4545492000.0;200.45412159878973
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.0;0.5;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125222;-47.314823;-985.0;367.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;-50.125767;46402.805;-2.123423758508475;3.5138850342471386;37.92;-886.88;-401.6000061035156;79.36000061035156;336.48;83.15999984741211;1223.36;152.34972;67.90632;115.70355;-4.2974524;1.9557854880556107;6125284000.0;221.16825489878164
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;2.0;0.0;0.5;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;106;107;26;0.9781418007072822;0.9769331998953954;3.0;137723;-73.291885;-1000.0;394.0;221;218;60;106;107;26;0.9781418007072822;0.9769331998953954;3.0;137800;-72.973785;-1004.0;736.0;-74.40472;56040.12;-1.7826207585570815;2.027756382668989;34.4;-925.68;-492.2319885253906;78.91999816894531;336.48;156.24000549316406;1262.16;178.805;98.41928;138.84483;-3.1816256;-4.672248626982867;8480456700.0;248.14548833816582
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.0;0.75;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113085;-27.28216;-960.0;279.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113085;-27.28216;-960.0;279.0;-30.030008;39375.92;-2.5021158434646193;5.386083948897234;41.12;-886.52;-308.22399902343744;79.91999816894531;264.88;49.91999912261963;1151.4;129.53926;42.238487;96.844955;-6.607846;0.6347914561984982;4554806300.0;200.69310577137568
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.0;0.75;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125230;-47.558453;-977.0;390.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;-50.397427;46545.383;-2.1197067759916504;3.4947199244781757;37.84;-886.52;-402.84399719238274;79.44000244140625;338.44;83.92000150680542;1224.96;152.69658;68.20324;115.9624;-4.2808495;2.009578637968742;6146949600.0;221.5519806739299
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;2.0;0.0;0.75;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125247;-47.475605;-977.0;712.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.50543;-1081.0;2801.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137786;-73.78995;-1000.0;395.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137860;-73.47402;-1002.0;741.0;-74.86071;56298.824;-1.7787453630603103;2.0082546368800545;34.32;-928.88;-495.24000549316406;78.95999908447266;338.44;157.16000366210938;1267.3201;179.33691;98.88451;139.26405;-3.169536;-4.573923191804663;8529360000.0;248.80303459554142
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.25;0.0;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113096;-27.263077;-958.0;255.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113096;-27.263077;-958.0;255.0;-29.969141;39331.06;-2.5023320802325246;5.386376325161992;41.12;-885.4;-308.97999572753906;79.87999725341797;245.64;49.95999813079834;1131.04;129.45348;42.19875;96.7831;-6.6174936;0.636271009423364;4549762600.0;200.57220261060434
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.25;0.0;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125222;-47.19005;-963.0;395.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;-50.07121;46346.66;-2.1243919465752996;3.520300840926919;37.88;-885.4;-401.1600036621094;79.44000244140625;328.44;83.55999755859375;1213.8401;152.24692;67.863655;115.64777;-4.2995315;1.9763481544732289;6117568500.0;221.0289206778466
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;2.0;0.25;0.0;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125238;-47.115826;-963.0;648.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-305.88782;-1083.0;2841.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137742;-73.19986;-1000.0;395.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137819;-72.87642;-1012.0;701.0;-74.343575;55925.695;-1.782851699611158;2.0292132826418685;34.32;-925.24;-492.20001220703125;79.0;328.44;156.07999801635742;1253.6799;178.64189;98.35747;138.75153;-3.1809897;-4.701204651494666;8464613000.0;247.8964786764914
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;-2.0;0.25;0.25;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-306.05377;-1097.0;2822.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125252;-46.98127;-985.0;672.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125252;-46.98127;-985.0;672.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-306.05377;-1097.0;2822.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113153;-27.198448;-960.0;241.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113153;-27.198448;-960.0;241.0;-29.873966;39215.81;-2.50254516030571;5.39269497141467;41.08;-886.16003;-307.34398803710934;79.87999725341797;251.44;50.07999897003174;1137.6001;129.29381;42.230343;96.69142;-6.6288424;0.6381243612475115;4538370000.0;200.2704694183688
phantom;;2.A;CT;2.A;-1.0;0;5.0;-1;0.0;0.25;0.25;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-306.05377;-1097.0;2822.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125252;-46.98127;-985.0;672.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125252;-46.98127;-985.0;672.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-306.05377;-1097.0;2822.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125236;-47.05711;-985.0;385.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125252;-46.98127;-985.0;672.0;-49.89283;46227.547;-2.1260903995929112;3.5305174538948236;37.92;-886.16003;-400.0799865722656;79.44000244140625;330.08;83.56000137329102;1216.24;152.0019;67.7065;115.476814;-4.3093553;1.9800947834739;6101102000.0;220.7189145666966
