id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_mean;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_var;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_skew;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_kurt;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_median;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_min;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_p10;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_p90;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_max;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_iqr;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_range;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_mad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_rmad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_medad;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_cov;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_qcod;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_energy;gabor_s_5.0_g_1.5_l_2.0_3D_invar_stat_rms
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.25;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6152;-1107.0;2762.0;244;242;180;99;95;78;1.0;1.0;1.0;357625;-48.250988;-993.0;696.0;244;242;180;99;95;78;1.0;1.0;1.0;357625;-48.250988;-993.0;696.0;244;242;180;1.0;1.0;1.0;-347.6152;-1107.0;2762.0;244;242;180;99;95;78;1.0;1.0;1.0;357582;-48.31982;-993.0;390.0;244;242;180;99;95;78;1.0;1.0;1.0;357625;-48.250988;-993.0;696.0;22.069192870158755;69.78326555258383;1.5903303400335165;4.610416150437891;20.40129251920434;5.7724083696283905;13.440593161996421;32.54674168127826;103.12249613725523;9.53872921535584;97.35008776762683;6.205713980592528;4.03177582713991;6.05106050940704;0.3785203161951961;0.22601614110651363;199113293.13693228;23.59729941100994
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.25;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6152;-1107.0;2762.0;244;242;180;99;95;78;1.0;1.0;1.0;357625;-48.250988;-993.0;696.0;244;242;180;99;95;78;1.0;1.0;1.0;357625;-48.250988;-993.0;696.0;244;242;180;1.0;1.0;1.0;-347.6152;-1107.0;2762.0;244;242;180;103;99;82;1.0;1.0;1.0;418459;-81.65844;-1000.0;398.0;244;242;180;103;99;82;1.0;1.0;1.0;418708;-81.34809;-1020.0;834.0;22.969658310954806;79.96544542032434;1.510966535037602;3.8390575699869256;21.09165368303983;5.7724083696283905;13.755329588273945;34.433918303080546;103.12249613725523;10.32019149224061;97.35008776762683;6.6924376885866375;4.359339260373233;6.512342778686692;0.3893109736584773;0.23520354473575847;254243405.93468708;24.64894821979915
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.25;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;95;91;75;1.0;1.0;1.0;307719;-20.89927;-990.0;250.0;244;242;180;95;91;75;1.0;1.0;1.0;307719;-20.89927;-990.0;250.0;20.77485721937113;55.65500854760212;1.5262846455129542;4.664542238469628;19.423894874148754;5.908865391565741;12.88666875633691;30.121165318966973;97.60994367016762;8.686408737709732;91.70107827860188;5.569031420552308;3.657102270395333;5.456956125518659;0.3590989036727999;0.21750216244268158;149935990.75213036;22.07373328263389
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.25;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;99;95;79;1.0;1.0;1.0;362618;-47.868755;-990.0;398.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;21.608905028115966;66.8619180984721;1.6139909618802444;4.818689348154923;20.002294685614928;5.908865391565741;13.167253814674636;31.795172687851753;102.55369399837598;9.296429875194374;96.64482860681024;6.057041397121633;3.9283497945694954;5.910739452249016;0.37840481580814345;0.2249032156797158;193567915.98703462;23.104257066882887
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.25;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;99;95;79;1.0;1.0;1.0;362662;-47.800102;-990.0;653.0;244;242;180;1.0;1.0;1.0;-347.941;-1110.0;2728.0;244;242;180;103;99;83;1.0;1.0;1.0;422212;-80.027916;-998.0;399.0;244;242;180;103;99;83;1.0;1.0;1.0;422454;-79.73125;-1019.0;852.0;22.43036391799307;75.99017044579941;1.5391137315489405;4.060268683043474;20.634720968316152;5.908865391565741;13.443966836055276;33.50129934322088;102.55369399837598;9.984486236854451;96.64482860681024;6.500881016207626;4.222027331384769;6.33023969508395;0.3886354290605611;0.2331130391078466;244507780.702368;24.064733448334824
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.25;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;95;91;74;1.0;1.0;1.0;303153;-17.594917;-980.0;246.0;244;242;180;95;91;74;1.0;1.0;1.0;303153;-17.594917;-980.0;246.0;21.160341724032094;56.99810849349852;1.5100010520372136;4.521779077053656;19.765660715717466;5.655899233717576;13.173889776015828;30.673714199417727;97.94174622840067;8.827890808003238;92.2858469946831;5.647973915277733;3.715171507468557;5.531951563503652;0.35678578657257454;0.2168905768010911;153018953.62257448;22.466823771314726
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.25;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;99;95;78;1.0;1.0;1.0;358629;-45.269707;-980.0;394.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;22.087012037459914;69.38762369475998;1.593265523342527;4.638669777115513;20.429210522188246;5.655899233717576;13.475133932038553;32.53775839771049;103.1515460811829;9.531534046592213;97.49564684746532;6.187024618733328;4.022021421780011;6.034819248498386;0.37714125281237937;0.22555467970165533;199836587.07135326;23.605586720894255
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.25;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;99;95;78;1.0;1.0;1.0;358672;-45.201553;-980.0;691.0;244;242;180;1.0;1.0;1.0;-348.26776;-1106.0;2780.0;244;242;180;103;99;82;1.0;1.0;1.0;419631;-78.718376;-999.0;400.0;244;242;180;103;99;82;1.0;1.0;1.0;419870;-78.422165;-1021.0;862.0;22.98844888599461;79.52965436813689;1.5129566499582563;3.855309237590234;21.124371009145452;5.655899233717576;13.784599652869742;34.41350291340621;103.1515460811829;10.279045728748148;97.49564684746532;6.672442370165546;4.345918157860624;6.494160497698781;0.38793135081167707;0.23415554942142433;255134991.92880422;24.65762430876348
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;95;91;74;1.0;1.0;1.0;302358;-18.77634;-962.0;241.0;244;242;180;95;91;74;1.0;1.0;1.0;302358;-18.77634;-962.0;241.0;21.95114640608111;71.20258548384471;1.953424771755678;7.21935884815035;20.161575354587015;5.016955015251438;13.673759722988047;32.100669326500295;118.36485081192956;9.091291335756107;113.34789579667812;6.094915622808632;3.860648481740892;5.909515110255802;0.38440645836948173;0.21768906067171814;167220728.87378684;23.517130225115746
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;99;96;78;1.0;1.0;1.0;358354;-47.01978;-970.0;398.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;22.984478803627432;87.8287492265067;1.9806494090791016;6.917855486840544;20.87721937225993;5.016955015251438;13.959524681849901;34.200897892443926;121.0396937413535;9.983062703463407;116.02273872610206;6.745880071122194;4.236612726505389;6.514579335713413;0.4077403476405527;0.22951308425704897;220787280.12147;24.821664229074283
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;103;100;82;1.0;1.0;1.0;419694;-80.6364;-1000.0;398.0;244;242;180;103;100;82;1.0;1.0;1.0;419954;-80.28891;-1027.0;832.0;23.978599974112235;102.02641422399634;1.8785994395706014;5.895688283945942;21.642680461425932;5.016955015251438;14.235947037493624;36.36781815173347;121.0396937413535;10.872450875740324;116.02273872610206;7.335240338392251;4.621486442438616;7.0720266243593315;0.42124279831041633;0.24034312804891714;284132699.8965382;26.019217339160914
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;95;91;74;1.0;1.0;1.0;302041;-20.404991;-969.0;247.0;244;242;180;95;91;74;1.0;1.0;1.0;302041;-20.404991;-969.0;247.0;21.66307064587149;69.79392532854817;1.980844681483585;7.498964318345166;19.901982536085214;4.713595732352057;13.48567683624389;31.66061385997214;118.03869364370128;9.003046786897588;113.32509791134922;6.0240829707235815;3.8169355743894413;5.842636215231754;0.3856459690112629;0.2184312380859862;162825034.03600386;23.218151415144295
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357783;-48.470116;-978.0;390.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;22.647998783910314;85.65196729522052;2.0066932323699005;7.135064606182562;20.58182404601155;4.713595732352057;13.752514800964654;33.65860904592119;120.97818947695926;9.828857751455022;116.2645937446072;6.646581034878549;4.169624070212653;6.419471003284552;0.4086380829839211;0.22939426688149758;214163113.51550022;24.465972619358986
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;103;100;82;1.0;1.0;1.0;418764;-81.75501;-1000.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;419017;-81.410255;-1024.0;850.0;23.604784072802016;99.50619856405652;1.9035448218495616;6.069255103340103;21.28968133107876;4.713595732352057;14.007600764688817;35.75128945404723;120.97818947695926;10.69759378616411;116.2645937446072;7.22701270211503;4.544438115496751;6.966319624939217;0.4225956628947075;0.24027731018010282;274998981.12012494;25.62600299866649
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;95;92;75;1.0;1.0;1.0;307962;-21.02408;-968.0;253.0;244;242;180;95;92;75;1.0;1.0;1.0;307962;-21.02408;-968.0;253.0;21.292522264303905;67.60167449002294;2.019856604851281;7.868444144376207;19.576423880165144;5.038429467841884;13.244054870774342;31.048838657069332;115.6746412818943;8.835403117146821;110.63621181405242;5.910110166487653;3.7417723145700146;5.7357604195687895;0.38614606783369787;0.21805707872668487;160439942.1099004;22.82483688585529
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362882;-48.131535;-977.0;389.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;22.184004988913273;82.22888431124977;2.0445787801100024;7.467164978800943;20.18260751154254;5.038429467841884;13.478026592258052;32.88336608886945;119.55373921307002;9.591515002548164;114.51530974522814;6.491129131321857;4.0657786540729175;6.2722497132306545;0.4087636275690308;0.22858394224588638;208424528.72487876;23.965787315658524
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;103;100;83;1.0;1.0;1.0;422519;-80.444176;-1000.0;400.0;244;242;180;103;100;83;1.0;1.0;1.0;422771;-80.12766;-1025.0;789.0;23.05710818572583;95.04340887579781;1.9524028287417703;6.437978308121455;20.817898818063156;5.038429467841884;13.710802860937708;34.80369940092712;119.55373921307002;10.383663944894415;114.51530974522814;7.0301839777598865;4.403279408673933;6.776061059289698;0.4228206260864089;0.23882387002083375;264781522.55710506;25.03345055648667
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;95;91;74;1.0;1.0;1.0;303283;-17.534779;-961.0;239.0;244;242;180;95;91;74;1.0;1.0;1.0;303283;-17.534779;-961.0;239.0;21.677450454800805;69.49076706656675;1.9757945944255042;7.4616677892158005;19.92767753200273;4.613292095751238;13.509118347145543;31.66981312468216;116.44699795477908;8.988566366141448;111.83370585902784;6.011762486528291;3.808546123086004;5.832104374745355;0.3845522444951271;0.21783201527224574;163591646.40488997;23.22504306318742
phantom;;5.B;CT;5.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358927;-45.582104;-966.0;397.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;22.66743138584788;85.55425813824854;2.0064051406933636;7.134584653391112;20.60693178353843;4.613292095751238;13.777710340707618;33.654114654344326;119.1275005852675;9.807306788350168;114.51420848951626;6.642511049441142;4.167566252076423;6.416877718351228;0.40805481334798666;0.22871167245019267;215128892.88418767;24.48196690975564
