id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;stat_mean;stat_var;stat_skew;stat_kurt;stat_median;stat_min;stat_p10;stat_p90;stat_max;stat_iqr;stat_range;stat_mad;stat_rmad;stat_medad;stat_cov;stat_qcod;stat_energy;stat_rms
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112929;-27.157648;-948.0;242.0;-27.157648;43522.547;-2.5364099674826828;5.524623880154971;44.0;-948.0;-319.0;89.0;242.0;55.0;1190.0;133.71349;39.946026;100.54346;-7.681835;0.6626506024096386;4998247000.0;210.38080470945388
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125209;-47.22675;-966.0;400.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;-47.22675;52121.33;-2.169123572847847;3.6472773516588237;41.0;-966.0;-428.0;89.0;400.0;65.0;1366.0;158.76114;64.30327;119.76293;-4.834145;0.9154929577464789;6805320700.0;233.13448824010817
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125227;-47.144634;-966.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.25638;-1057.0;3026.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137885;-73.378235;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137962;-73.06205;-1009.0;815.0;-73.378235;64278.023;-1.8248568573772073;2.1126026648828553;37.0;-1000.0;-530.0;89.0;400.0;120.0;1400.0;189.3164;98.04307;144.70093;-3.455127;10.0;9605399000.0;263.9363354113619
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;-2.0;0.75;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112984;-27.06439;-961.0;282.0;-27.06439;43386.98;-2.537392446433344;5.533792295506;44.0;-961.0;-317.0;89.0;282.0;54.0;1243.0;133.55089;39.886066;100.353294;-7.6962905;0.6428571428571429;4984793000.0;210.04632863097535
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;0.0;0.75;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125217;-47.08563;-961.0;388.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;-47.08563;51999.26;-2.171148809887716;3.656565955486287;41.0;-961.0;-427.0;89.0;388.0;65.0;1349.0;158.539;64.065605;119.53549;-4.8429527;0.9154929577464789;6788805000.0;232.8439851617483
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;2.0;0.75;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-46.99838;-961.0;722.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.22537;-1049.0;3205.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137859;-73.03661;-994.0;399.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137940;-72.7302;-1008.0;825.0;-73.03661;63991.77;-1.8274937025919475;2.123653606075658;37.0;-994.0;-528.0;89.0;399.0;120.0;1393.0;188.82404;97.797195;144.27367;-3.4635496;10.0;9557230000.0;263.29853766045795
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;-2.0;0.75;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112979;-27.20202;-960.0;266.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112979;-27.20202;-960.0;266.0;-27.20202;43489.79;-2.536126562047168;5.523665335314124;44.0;-960.0;-319.0;89.0;266.0;54.0;1226.0;133.7828;39.93818;100.41136;-7.6664176;0.6428571428571429;4997031400.0;210.3086700831241
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;0.0;0.75;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125207;-47.201817;-974.0;369.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;-47.201817;52080.145;-2.1706173681117216;3.6520645533739433;41.0;-974.0;-428.0;89.0;369.0;64.0;1343.0;158.70302;64.140625;119.566345;-4.8347874;0.8888888888888888;6799761400.0;233.04110572188918
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;2.0;0.75;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125228;-47.10743;-974.0;724.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.19397;-1056.0;3171.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137842;-73.25747;-998.0;396.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137921;-72.94494;-1009.0;823.0;-73.25747;64137.832;-1.8257837213975814;2.1152735080230904;37.0;-998.0;-529.0;89.0;396.0;120.0;1394.0;189.11183;98.07497;144.4257;-3.4570465;10.0;9580637000.0;263.63703216523373
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;-2.0;0.75;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112954;-27.266623;-948.0;242.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112954;-27.266623;-948.0;242.0;-27.266623;43611.094;-2.5353921991785917;5.515222064804679;44.0;-948.0;-320.0;89.0;242.0;54.0;1190.0;133.91646;39.9613;100.577225;-7.658913;0.6428571428571429;5010025500.0;210.60523365330286
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;0.0;0.75;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125192;-47.453327;-975.0;398.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;-47.453327;52265.477;-2.1666728414634195;3.6324106559623077;41.0;-975.0;-431.0;89.0;398.0;65.0;1373.0;159.09412;64.3728;119.89345;-4.8177114;0.9154929577464789;6825129000.0;233.48938544989815
phantom;;1.A;CT;1.A;-1.0;0;-10.0;-1;2.0;0.75;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125211;-47.3671;-975.0;733.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-325.1618;-1054.0;2960.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137833;-73.705086;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137909;-73.39241;-1010.0;811.0;-73.705086;64525.656;-1.8233649134769407;2.103673401351152;37.0;-1000.0;-532.0;89.0;398.0;121.0;1398.0;189.75137;98.46319;144.93614;-3.4464245;11.0;9642535000.0;264.4959372696799
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;-2.0;0.0;0.0;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113073;-27.228428;-948.0;245.0;-27.228428;43553.465;-2.5349644558574527;5.518130909659604;44.0;-948.0;-319.0;90.0;245.0;55.0;1193.0;133.80399;40.134415;100.63732;-7.6645875;0.6626506024096386;5008552000.0;210.46342485341586
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;0.0;0.0;0.0;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125239;-47.293446;-973.0;366.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;-47.293446;52166.18;-2.1675405062985207;3.6381765564225637;41.0;-973.0;-429.0;89.0;366.0;65.0;1339.0;158.8669;64.30503;119.85722;-4.8294044;0.9154929577464789;6813358600.0;233.24418639243942
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;2.0;0.0;0.0;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125258;-47.201782;-973.0;716.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.0159;-1000.0;2923.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137828;-73.4117;-1000.0;395.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137902;-73.07387;-1000.0;744.0;-73.4117;64326.875;-1.8267346184917657;2.118024048547782;37.0;-1000.0;-531.0;89.0;395.0;119.0;1395.0;189.3562;98.202835;144.71556;-3.454864;9.153846153846153;9608837000.0;264.0381545948808
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;-2.0;0.0;0.25;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113083;-26.999292;-963.0;234.0;221;218;60;98;98;26;0.9781418007072822;0.9769331998953954;3.0;113083;-26.999292;-963.0;234.0;-26.999292;43374.25;-2.540200696889279;5.550519499567121;44.0;-963.0;-318.0;89.0;234.0;54.0;1197.0;133.44577;39.864964;100.30946;-7.7137156;0.6428571428571429;4987323400.0;210.0076447302132
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;0.0;0.0;0.25;0.0;0.9769331998953954;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125215;-46.872948;-985.0;400.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;-46.872948;51902.996;-2.173734819938466;3.6715822388990764;41.0;-985.0;-426.0;89.0;400.0;65.0;1385.0;158.30469;63.790115;119.37237;-4.8604217;0.9154929577464789;6774140000.0;232.5942112705291
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;2.0;0.0;0.25;0.0;0.9769331998953954;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;102;102;26;0.9781418007072822;0.9769331998953954;3.0;125232;-46.790443;-985.0;714.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.17957;-1080.0;2933.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137741;-72.70799;-999.0;400.0;221;218;60;106;106;26;0.9781418007072822;0.9769331998953954;3.0;137817;-72.40489;-1003.0;742.0;-72.70799;63812.516;-1.8318855766473523;2.1429773606152;37.0;-999.0;-526.0;89.0;400.0;119.0;1399.0;188.4323;97.3311;143.96016;-3.4743276;9.153846153846153;9517762000.0;262.8668336725091
phantom;;1.A;CT;1.A;-1.0;0;5.0;-1;-2.0;0.0;0.5;0.0;0.9769331998953954;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;102;103;26;0.9781418007072822;0.9769331998953954;3.0;125240;-47.228672;-985.0;707.0;221;218;60;0.9781418007072822;0.9769331998953954;3.0;-307.34372;-1134.0;2874.0;221;218;60;98;99;26;0.9781418007072822;0.9769331998953954;3.0;113123;-27.205448;-967.0;323.0;221;218;60;98;99;26;0.9781418007072822;0.9769331998953954;3.0;113123;-27.205448;-967.0;323.0;-27.205448;43535.7;-2.5373907029539904;5.530169227133216;44.0;-967.0;-318.0;89.0;323.0;54.0;1290.0;133.7692;39.988968;100.467865;-7.669497;0.6428571428571429;5008615400.0;210.41824124594962
