id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_db3_lh_invar_level_1_stat_mean;wavelet_db3_lh_invar_level_1_stat_var;wavelet_db3_lh_invar_level_1_stat_skew;wavelet_db3_lh_invar_level_1_stat_kurt;wavelet_db3_lh_invar_level_1_stat_median;wavelet_db3_lh_invar_level_1_stat_min;wavelet_db3_lh_invar_level_1_stat_p10;wavelet_db3_lh_invar_level_1_stat_p90;wavelet_db3_lh_invar_level_1_stat_max;wavelet_db3_lh_invar_level_1_stat_iqr;wavelet_db3_lh_invar_level_1_stat_range;wavelet_db3_lh_invar_level_1_stat_mad;wavelet_db3_lh_invar_level_1_stat_rmad;wavelet_db3_lh_invar_level_1_stat_medad;wavelet_db3_lh_invar_level_1_stat_cov;wavelet_db3_lh_invar_level_1_stat_qcod;wavelet_db3_lh_invar_level_1_stat_energy;wavelet_db3_lh_invar_level_1_stat_rms
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;-2.0;0.75;0.5;0.0;0.9767195476720741;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;113018;-27.209091;-983.0;338.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;113018;-27.209091;-983.0;338.0;-0.06645433;191.96901;0.053846795333875055;10.294828559607677;0.10517454;-174.68813;-11.145195484161377;10.776633834838869;140.42525;9.276075601577759;315.11337;8.245994;4.0283813;8.244161;-208.4934;58.7633437095505;21696452.0;13.855447310107309
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;0.0;0.75;0.5;0.0;0.9767195476720741;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125248;-47.23095;-983.0;399.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;-0.18421331;248.53264;0.07794494941343443;8.414376513646543;0.043453693;-174.68813;-13.746097946166993;12.398036766052249;140.85573;10.048712253570557;315.54385;9.416421;4.4503994;9.413412;-85.57969;-235.50349505774807;31132466.0;15.765994162161425
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;2.0;0.75;0.5;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137864;-73.347046;-993.0;399.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137948;-73.01453;-1015.0;759.0;0.08422626;306.16858;0.2543802747948111;7.1951312731257335;0.075206965;-174.68813;-15.787988471984862;15.026181030273436;140.85573;10.827452659606934;315.54385;10.52512;4.9124465;10.525115;207.74606;184.39985707208928;42210604.0;17.497876453463288
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;-2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;-0.065097675;197.28128;0.07284759999598582;10.123975837396273;0.07711479;-164.63281;-11.511255836486816;11.164002990722663;131.82582;9.729229807853699;296.45862;8.44196;4.2029834;8.440778;-215.76324;74.00659501288987;22279848.0;14.04583628511496
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;0.0;0.75;0.75;0.0;0.9767195476720741;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125194;-47.431755;-988.0;396.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;-0.1850265;255.16022;0.07540036703993554;8.296871525258542;0.018197179;-164.63281;-13.96470594406128;12.769072628021238;149.98778;10.521372318267822;314.6206;9.623736;4.630763;9.621436;-86.332146;-146.93487960151296;31948814.0;15.974806734770501
phantom;;6.A;CT;6.A;-1.0;0;-15.0;-1;2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137862;-73.69124;-1000.0;396.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137940;-73.3729;-1016.0;773.0;0.08935614;313.586;0.24952637324314242;7.042719808641536;0.06421945;-164.63281;-16.083477592468263;15.298539733886726;149.98778;11.328937768936157;314.6206;10.742534;5.096663;10.742501;198.1773;194.61900685632838;43232692.0;17.708584663444352
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;-2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;-0.0651345;208.10744;0.020004385404425194;9.781420356119565;0.10485768;-156.39853;-12.113991165161131;11.729228973388674;149.10272;10.331031203269958;305.50125;8.781953;4.458596;8.780376;-221.47906;47.02575855331022;23495808.0;14.42607618335041
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;0.0;0.0;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125223;-47.298916;-967.0;397.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;-0.16967775;269.51462;0.08548196642471446;8.398836028447638;0.042232037;-166.4008;-14.521265983581538;13.35725383758545;157.20132;11.167354106903076;323.6021;9.982254;4.8992977;9.980012;-96.75341;283.7918544908148;33753030.0;16.417776664067073
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137947;-73.63859;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138015;-73.32647;-1000.0;885.0;0.08819705;332.15823;0.2511576099877871;7.206082284142781;0.08983311;-166.4008;-16.613646697998046;15.825172805786138;157.20132;12.00223445892334;323.6021;11.135146;5.382414;11.135147;206.64192;81.99717885903416;45821308.0;18.22542276002052
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;-2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;-0.06642104;201.198;0.03310041008122343;9.876290856220326;0.10295296;-150.24217;-11.747819900512695;11.346282005310059;139.61002;9.896118640899658;289.85217;8.562961;4.2810526;8.56136;-213.55324;51.58150800179944;22719976.0;14.184583114661864
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;0.0;0.0;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125225;-46.99301;-958.0;399.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;-0.16473179;261.41272;0.0797400673169147;8.492077593542252;0.045992672;-173.15009;-14.285608673095702;13.07399597167969;151.1016;10.688651084899902;324.25168;9.765926;4.7251434;9.76355;-98.14902;804.5268107099275;32738806.0;16.1691019001902
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137959;-73.16456;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138025;-72.870735;-1001.0;889.0;0.0793404;323.11182;0.254828333212575;7.313060593332597;0.08257043;-173.15009;-16.359718322753903;15.575542449951167;154.98581;11.512647151947021;328.1359;10.913509;5.2050114;10.913508;226.55937;113.30050446983739;44577052.0;17.97548649695534
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;-2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;-0.07670334;195.9469;0.006961943425460537;10.341536168244334;0.1052928;-172.78754;-11.515733337402343;11.08638687133789;148.62221;9.492956638336182;321.40973;8.3694;4.1157107;8.367387;-182.49666;48.406341788402806;22131494.0;13.998313206866216
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;0.0;0.0;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125220;-47.335224;-970.0;390.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;-0.16325422;255.92874;0.06649870820637835;8.745857450654182;0.056313515;-172.78754;-13.96677761077881;12.756775569915774;148.62221;10.274050951004028;321.40973;9.568998;4.5524244;9.566223;-97.99302;139.38798660865908;32050734.0;15.998605892786335
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137905;-73.58453;-999.0;394.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137977;-73.28898;-1001.0;877.0;0.08253359;315.527;0.26120067818461573;7.426567020592211;0.08582592;-172.78754;-16.112191772460935;15.289210128784186;148.62221;11.078711032867432;321.40973;10.699903;5.0291667;10.699902;215.22244;91.04308861850741;43513692.0;17.76327177096837
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;-2.0;0.0;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;-0.07289564;201.98819;0.020642769956822713;10.305398564387774;0.08898568;-165.80524;-11.681303787231444;11.388197708129884;149.88467;9.888700485229492;315.6899;8.562965;4.2776933;8.561433;-194.96715;42.71002314872023;22811732.0;14.212441752603072
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;0.0;0.0;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.592247;-973.0;393.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;-0.17202275;262.5962;0.07524795074671498;8.643838528552841;0.029219747;-165.80524;-14.167398452758789;13.050651550292969;149.88467;10.688043594360352;315.6899;9.761132;4.7131963;9.75891;-94.201614;440.3625147347741;32886264.0;16.20573323253163
phantom;;6.A;CT;6.A;-1.0;0;-10.0;-1;2.0;0.0;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137910;-73.96331;-1000.0;396.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137979;-73.667046;-1002.0;863.0;0.09870071;323.92688;0.26246223527635837;7.3372829901869405;0.07488024;-165.80524;-16.231905937194824;15.54010000228882;149.88467;11.504262208938599;315.6899;10.906399;5.1913013;10.906369;182.34892;85.77238993677153;44674100.0;17.998239506556292
