id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;wavelet_simoncelli_level_1_stat_mean;wavelet_simoncelli_level_1_stat_var;wavelet_simoncelli_level_1_stat_skew;wavelet_simoncelli_level_1_stat_kurt;wavelet_simoncelli_level_1_stat_median;wavelet_simoncelli_level_1_stat_min;wavelet_simoncelli_level_1_stat_p10;wavelet_simoncelli_level_1_stat_p90;wavelet_simoncelli_level_1_stat_max;wavelet_simoncelli_level_1_stat_iqr;wavelet_simoncelli_level_1_stat_range;wavelet_simoncelli_level_1_stat_mad;wavelet_simoncelli_level_1_stat_rmad;wavelet_simoncelli_level_1_stat_medad;wavelet_simoncelli_level_1_stat_cov;wavelet_simoncelli_level_1_stat_qcod;wavelet_simoncelli_level_1_stat_energy;wavelet_simoncelli_level_1_stat_rms
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;2.0;0.75;0.25;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.5548;-1130.0;3038.0;249;247;60;101;97;26;0.9767195476720741;0.9771971138435911;3.0;125237;-46.78769;-960.0;702.0;249;247;60;101;97;26;0.9767195476720741;0.9771971138435911;3.0;125237;-46.78769;-960.0;702.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.5548;-1130.0;3038.0;249;247;60;105;101;26;0.9767195476720741;0.9771971138435911;3.0;137886;-73.052124;-995.0;392.0;249;247;60;105;101;26;0.9767195476720741;0.9771971138435911;3.0;137972;-72.72361;-1018.0;755.0;-0.2706820701490418;1323.7768568400813;-0.19752653937962594;6.684624320538807;-0.06812619293844968;-308.97472972098774;-33.879976440066955;33.42136761302515;307.6376934935645;21.696919503176268;616.6124232145522;21.95422606878217;10.186950726311524;21.953200556857585;-134.41505151690788;-144.4262744928589;182540398.421678;36.38475127884182
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;-2.0;0.75;0.5;0.0;0.9767195476720741;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;113018;-27.209091;-983.0;338.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;113018;-27.209091;-983.0;338.0;-0.026089787099779257;842.0841510605281;-0.04433873298593114;9.808839100415659;-0.11809603620618114;-316.5861271899455;-24.07723455630043;23.291103126198962;274.99324427162855;18.222987758471163;591.579371461574;17.132717459861432;8.087493703009113;17.132453581490147;-1112.2622859441358;-88.36546101940294;95170743.51331092;29.018697967646983
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;0.0;0.75;0.5;0.0;0.9767195476720741;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125248;-47.23095;-983.0;399.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;0.22058892521434736;1078.0726092360535;-0.04791991996459864;7.903460358895231;-0.02613291222432934;-316.5861271899455;-28.10960230980006;28.959718374499058;295.09213351784877;19.83477374499077;611.6782607077943;19.567811240158658;9.06212717498385;19.56601424964899;148.8470738360648;252.03743903315984;135032532.6633877;32.834757022246734
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;2.0;0.75;0.5;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137864;-73.347046;-993.0;399.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137948;-73.01453;-1015.0;759.0;-0.2754579236171555;1312.5931082191232;-0.20349364304213444;6.6911183913239025;-0.10290720484653892;-316.5861271899455;-33.74950607266905;33.41082738380195;295.09213351784877;21.500514091385206;611.6782607077943;21.83632126709946;10.103553080136852;21.835508146637554;-131.52544817895583;-146.5998393019989;180969796.9875803;36.23077400893895
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;-2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;-0.034416940554280726;847.6825176707545;-0.051701198793384265;9.914832170622702;-0.09836763135273152;-310.1505506046466;-23.990429390583646;23.4035397071044;280.51151409147064;18.346918679303897;590.6620646961172;17.197611638975967;8.135561587162973;17.197488399764236;-845.9493314612519;-92.13920122370878;95730615.85646096;29.115008195028068
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;0.0;0.75;0.75;0.0;0.9767195476720741;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125194;-47.431755;-988.0;396.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;0.22440534285986388;1087.7100866965166;-0.05003362411421049;7.92669547763132;-0.0032636481882963864;-310.1505506046466;-28.106279966673657;29.131322370910958;280.51151409147064;19.994091048855537;590.6620646961172;19.663284598500425;9.11679755695856;19.661748895741525;146.96820337618735;212.26988237560417;136181081.0830267;32.98121350791114
phantom;;8.A;CT;8.A;-1.0;0;-15.0;-1;2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137862;-73.69124;-1000.0;396.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137940;-73.3729;-1016.0;773.0;-0.27846361202273384;1324.6323288163624;-0.1984646390822314;6.644511751568759;-0.08625074799320931;-310.1505506046466;-33.837012927302716;33.43418341907889;280.51151409147064;21.70989598200662;590.6620646961172;21.959073941535653;10.16844300654355;21.958142221693002;-130.7010940478528;-118.84679828629122;182627152.20817208;36.396563997163014
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;-2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;-0.036311701953971286;862.0709420577365;-0.02480988582276742;9.76744106237799;-0.15452017837122378;-283.7810087063574;-24.325309845060406;23.645659792378744;309.4730961101732;18.55755348552103;593.2541048165306;17.3680269614852;8.237688683692435;17.36760479961366;-808.583543459508;-73.38718813706046;97327958.22145045;29.361067088875284
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;0.0;0.0;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125223;-47.298916;-967.0;397.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;0.19342039745091413;1105.7179175624428;-0.052833248736634586;8.059234849455159;-0.060193798412269794;-301.9931956208973;-28.654508087766956;29.207167601720673;347.3935521114731;20.209797034928435;649.3867477323704;19.830243358547353;9.220454795686306;19.82834721094463;171.91742681901124;5171.2198352971645;138465999.5649439;33.25289955797228
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137947;-73.63859;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138015;-73.32647;-1000.0;885.0;-0.2913637956404632;1352.3452163868276;-0.19495524334336597;6.78572367073474;-0.14016281501405636;-318.5799304425805;-34.36175144173945;33.78151482787732;347.3935521114731;21.945697416549045;665.9734825540536;22.177555375264006;10.287131411458326;22.176946155290782;-126.21419406363042;-81.52339477907108;186563676.28046668;36.77540087134657
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;-2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;-0.030278430781576635;852.7110296965004;-0.040527354123995336;9.723936175640201;-0.11842002586229494;-280.882429491055;-24.190922636044704;23.583570304600748;285.9336479912455;18.41687086007345;566.8160774823004;17.26833315449601;8.174947778859522;17.26807371872873;-964.4230392007299;-114.2751181175779;96289085.7084535;29.201231934284397
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;0.0;0.0;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125225;-46.99301;-958.0;399.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;0.1924949244296188;1093.8482600235732;-0.04901827137737979;8.005581544146388;-0.04453410066670749;-283.9248043904814;-28.53262924287775;29.13552921451066;339.26195844874974;20.059936999053196;623.1867628392312;19.72871871062997;9.158845599832388;19.726966724307918;171.81428032383175;309.7638377188776;136981788.48565993;33.07393708525648
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137959;-73.16456;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138025;-72.870735;-1001.0;889.0;-0.2696101251201152;1336.680032151468;-0.1901599179932064;6.76645929641284;-0.10648256762404174;-292.3507367489326;-34.00063270447759;33.61265426925907;339.26195844874974;21.77468835653673;631.6126951976823;22.052255904799814;10.21934494921078;22.051531686750774;-135.60557116024273;-93.02188132635057;184417068.7428102;36.56162909076994
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;-2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;-0.017818735125934085;847.3713849899125;-0.02974708033905597;9.762170884251924;-0.15019080397873097;-289.58686477181055;-24.100266276172412;23.621672364315213;283.80274786056924;18.31581898200787;573.3896126323798;17.203501448042456;8.132383282238976;17.202902243996242;-1633.6537911560188;-92.71369730430547;95704702.1951451;29.109649645731466
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;0.0;0.0;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125220;-47.335224;-970.0;390.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;0.18524955503943985;1088.5267271435891;-0.04804123213635473;8.009234566131136;-0.07849288255576226;-289.58686477181055;-28.435554387911875;29.044771209011582;316.6347441318642;19.92538429428965;606.2216089036747;19.65354845706524;9.105702031617849;19.651371984171107;178.09936662387662;623.8398788698455;136309613.99745303;32.993348489373304
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137905;-73.58453;-999.0;394.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137977;-73.28898;-1001.0;877.0;-0.26323408106777796;1324.0027832285878;-0.19571950592412182;6.769828521495521;-0.12582931352021376;-293.8760605129901;-33.75229969739056;33.57186392774414;316.6347441318642;21.724728034138046;610.5108046448543;21.940515118120775;10.171122853033708;21.939973891741527;-138.23000765980262;-131.32654941213855;182596159.55941924;36.387801189547346
phantom;;8.A;CT;8.A;-1.0;0;-10.0;-1;-2.0;0.0;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;-0.023209035668352054;855.2518733245884;-0.032499619940093226;9.929242837037672;-0.1593727749245204;-305.89482918792146;-24.15376988656969;23.61276373435017;308.1713624824358;18.432760052652363;614.0661916703573;17.27783280382571;8.183320216953854;17.277241016252447;-1260.0562159561223;-75.0552195573257;96586220.64258061;29.244698869776812
